sub_id,sub_thai,subdistrict,dis_thai,district,pro_thai,province,lat,lng,name_id,amenity,amenity_cafe,amenity_clinic,amenity_fuel,amenity_hospital,amenity_place_of_worship,amenity_police,amenity_restaurant,amenity_school,amenity_shelter,amenity_toilets,historic,leisure,natural,office,publictransport,residential,shop,shop_convenience,tourism,tourism_attraction,tourism_guest_house,tourism_hotel,poi,size
310201,คูเมือง,Khu Mueang,คูเมือง,Khu Mueang,บุรีรัมย์,Buri Ram,15.24,103,Buri Ram_20,0.216259397,0.036043233,0,0.018021616,0.018021616,0.126151315,0,0,0.072086466,0,0,0,0.072086466,1.603923857,0,0,0,0,0.018021616,0,0,0,0,121,55.48891837
310202,ปะเคียบ,Pakhiap,คูเมือง,Khu Mueang,บุรีรัมย์,Buri Ram,15.391,103.054,Buri Ram_21,0,0,0,0,0,0,0,0,0.013312718,0,0,0,0,4.286695298,0,0,0,0,0,0,0,0,0,323,75.11613904
310203,บ้านแพ,Ban Phae,คูเมือง,Khu Mueang,บุรีรัมย์,Buri Ram,15.388,103.008,Buri Ram_22,0,0,0,0,0,0.10429061,0,0,0.083432488,0,0,0,0,0.31287183,0,0,0,0,0,0,0,0,0,24,47.94295486
310204,พรสำราญ,Phon Samran,คูเมือง,Khu Mueang,บุรีรัมย์,Buri Ram,15.169,103.027,Buri Ram_23,0,0,0.018628648,0,0,0.074514592,0,0,0.074514592,0,0,0,0,1.005946986,0,0,0,0,0,0,0,0,0,63,53.68076129
310205,หินเหล็กไฟ,Hin Lek Fai,คูเมือง,Khu Mueang,บุรีรัมย์,Buri Ram,15.157,103.064,Buri Ram_24,0.050918187,0,0.012729547,0,0,0,0,0,0,0,0,0,0,0.330968218,0,0,0,0,0,0,0,0,0,31,78.55739195
310206,ตูมใหญ่,Tum Yai,คูเมือง,Khu Mueang,บุรีรัมย์,Buri Ram,15.165,103.137,Buri Ram_25,0,0,0,0,0,0.017505223,0,0,0,0,0,0,0,1.207860411,0,0,0,0,0,0,0,0,0,70,57.12580642
310207,หนองขมาร,Nong Khaman,คูเมือง,Khu Mueang,บุรีรัมย์,Buri Ram,15.314,102.995,Buri Ram_26,0.067448703,0,0,0.016862176,0,0.050586527,0,0,0.033724351,0,0,0,0,0.134897405,0,0,0,0,0,0.016862176,0,0,0.016862176,20,59.3043283
310301,กระสัง,Krasang,กระสัง,Krasang,บุรีรัมย์,Buri Ram,14.922,103.296,Buri Ram_27,0.071562678,0,0,0,0.014312536,0.014312536,0,0,0,0,0,0,0,1.731816815,0,0.042937607,0,0,0,0,0,0.042937607,0,134,69.86882153
310302,ลำดวน,Lamduan,กระสัง,Krasang,บุรีรัมย์,Buri Ram,15.061,103.403,Buri Ram_28,0,0,0,0,0,0,0,0,0,0,0,0,0,4.851250087,0,0,0,0,0,0,0,0,0,366,75.44447172
310303,สองชั้น,Song Chan,กระสัง,Krasang,บุรีรัมย์,Buri Ram,14.887,103.224,Buri Ram_29,0,0,0,0,0,0.012730815,0,0,0,0,0,0,0,16.80467571,0,0,0,0,0,0,0,0,0.02546163,1323,78.54956695
310304,สูงเนิน,Sung Noen,กระสัง,Krasang,บุรีรัมย์,Buri Ram,14.82,103.239,Buri Ram_30,0,0,0,0,0,0.029186726,0,0,0,0,0,0,0,7.792855817,0,0,0,0,0,0,0,0,0,536,68.5243013
310305,หนองเต็ง,Nong Teng,กระสัง,Krasang,บุรีรัมย์,Buri Ram,14.905,103.374,Buri Ram_31,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8245939,0,0.057467524,0,0,0,0,0,0,0,131,69.60452953
310306,เมืองไผ่,Mueang Phai,กระสัง,Krasang,บุรีรัมย์,Buri Ram,14.994,103.292,Buri Ram_32,0,0,0,0,0,0,0,0,0,0,0,0,0,1.982459659,0,0,0,0,0,0,0,0,0,76,38.33621514
310307,ชุมแสง,Chum Saeng,กระสัง,Krasang,บุรีรัมย์,Buri Ram,14.984,103.395,Buri Ram_33,0,0,0,0,0,0,0,0,0,0,0,0,0,5.985313304,0,0,0,0,0,0,0,0,0,210,35.08588262
310308,บ้านปรือ,Ban Prue,กระสัง,Krasang,บุรีรัมย์,Buri Ram,14.848,103.299,Buri Ram_34,0,0,0,0.018922227,0,0,0,0,0,0,0,0,0.283833405,2.63018955,0,0,0,0,0,0,0,0,0.018922227,156,52.84790217
310309,ห้วยสำราญ,Huai Samran,กระสัง,Krasang,บุรีรัมย์,Buri Ram,15.072,103.336,Buri Ram_35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16957904,0,0,0,0,0,0,0,0,0,10,58.96955176
310310,กันทรารมย์,Kanthararom,กระสัง,Krasang,บุรีรัมย์,Buri Ram,14.966,103.34,Buri Ram_36,0,0,0,0,0,0,0,0.019020814,0,0,0,0,0,0.076083256,0,0,0,0,0,0,0,0,0,5,52.57398523
310311,ศรีภูมิ,Si Phum,กระสัง,Krasang,บุรีรัมย์,Buri Ram,15.027,103.338,Buri Ram_37,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91246169,0,0,0,0,0,0,0,0,0,54,28.23585972
310401,นางรอง,Nang Rong,นางรอง,Nang Rong,บุรีรัมย์,Buri Ram,14.673,102.806,Buri Ram_38,0.977701748,0.027158382,0,0.027158382,0.027158382,0.081475146,0.013579191,0.122212719,0.027158382,0,0.013579191,0,0.258004628,2.770154954,0,0.176529482,0,0.1493711,0.095054337,0.1493711,0,0.013579191,0.095054337,370,73.64208984
310403,สะเดา,Sadao,นางรอง,Nang Rong,บุรีรัมย์,Buri Ram,14.577,102.77,Buri Ram_39,0.055049405,0,0,0,0,0.055049405,0,0,0,0,0,0,0,1.293661029,0,0,0,0,0,0,0,0,0,102,72.66200179
310405,ชุมแสง,Chum Saeng,นางรอง,Nang Rong,บุรีรัมย์,Buri Ram,14.561,102.666,Buri Ram_40,0,0,0,0,0,0.074580871,0,0,0,0,0,0,0,0.919830737,0,0,0,0,0,0,0,0,0,40,40.22479194
310406,หนองโบสถ์,Nong Bot,นางรอง,Nang Rong,บุรีรัมย์,Buri Ram,14.612,102.691,Buri Ram_41,0.017520239,0.017520239,0,0,0,0.052560717,0,0,0.017520239,0,0,0,0,0.4029655,0,0,0,0,0,0,0,0,0.017520239,30,57.0768465
310408,หนองกง,Nong Kong,นางรอง,Nang Rong,บุรีรัมย์,Buri Ram,14.674,102.896,Buri Ram_42,0,0,0,0,0,0,0,0,0,0,0,0.033435085,0,21.46532449,0,0,0,0,0,0,0,0,0,643,29.9087023
310413,ถนนหัก,Thanon Hak,นางรอง,Nang Rong,บุรีรัมย์,Buri Ram,14.616,102.833,Buri Ram_43,0.505445054,0,0,0,0,0.018720187,0,0,0,0,0.018720187,0,0.018720187,19.05715056,0,0,0,0.112321123,0.037440374,0,0,0,0.056160562,1059,53.41826927
310414,หนองไทร,Nong Sai,นางรอง,Nang Rong,บุรีรัมย์,Buri Ram,14.499,102.757,Buri Ram_44,0,0,0,0.016984673,0,0.050954018,0,0,0,0,0,0,0,0.730340921,0,0,0,0,0,0,0,0,0,47,58.87661332
310415,ก้านเหลือง,Kan Lueang,นางรอง,Nang Rong,บุรีรัมย์,Buri Ram,14.73,102.711,Buri Ram_45,0,0,0.018047107,0,0,0.054141322,0,0,0.036094215,0,0,0,0,0.433130577,0,0,0,0,0,0,0,0,0,30,55.41054193
310416,บ้านสิงห์,Ban Sing,นางรอง,Nang Rong,บุรีรัมย์,Buri Ram,14.735,102.789,Buri Ram_46,0,0,0,0,0,0.023659898,0,0,0,0,0,0,0,0.165619283,0,0,0,0,0,0,0,0,0,8,42.26560998
310417,ลำไทรโยง,Lam Sai Yong,นางรอง,Nang Rong,บุรีรัมย์,Buri Ram,14.665,102.735,Buri Ram_47,0,0,0,0.015499379,0,0.015499379,0,0,0.015499379,0,0,0,0,0.867965207,0,0,0,0,0,0,0,0,0,59,64.51871523
310418,ทรัพย์พระยา,Sap Phraya,นางรอง,Nang Rong,บุรีรัมย์,Buri Ram,14.516,102.662,Buri Ram_48,0,0,0,0,0,0.073878068,0,0,0,0,0,0,0,2.179403011,0,0,0,0,0,0,0,0,0,122,54.14326741
310424,หนองยายพิมพ์,Nong Yai Phim,นางรอง,Nang Rong,บุรีรัมย์,Buri Ram,14.69,102.863,Buri Ram_49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303211513,0,0,0,0,0,0,0,0,0,13,42.8743615
310425,หัวถนน,Hua Thanon,นางรอง,Nang Rong,บุรีรัมย์,Buri Ram,14.661,102.648,Buri Ram_50,0,0,0,0,0,0.01922861,0,0,0,0,0,0,0,0.384572203,0,0,0,0,0,0,0,0,0,21,52.00583888
310426,ทุ่งแสงทอง,Thung Saeng Thong,นางรอง,Nang Rong,บุรีรัมย์,Buri Ram,14.581,102.705,Buri Ram_51,0,0,0,0,0,0.056891186,0,0,0,0,0,0,0,1.820517946,0,0,0,0,0,0,0,0,0,33,17.5774153
310427,หนองโสน,Nong Sano,นางรอง,Nang Rong,บุรีรัมย์,Buri Ram,14.737,102.934,Buri Ram_52,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98929849,0,0,0,0,0,0,0,0,0,249,41.57415103
310501,หนองกี่,Nong Ki,หนองกี่,Nong Ki,บุรีรัมย์,Buri Ram,14.669,102.571,Buri Ram_53,0,0,0,0,0,0.135936049,0,0,0.135936049,0,0,0,1.019520365,24.87629691,0.067968024,0,0,0,0,0,0,0,0.067968024,387,14.71280076
310502,เย้ยปราสาท,Yoei Prasat,หนองกี่,Nong Ki,บุรีรัมย์,Buri Ram,14.739,102.564,Buri Ram_54,0.024611693,0,0.024611693,0,0,0.024611693,0,0,0.024611693,0,0,0,0,0.861409254,0,0,0,0,0,0,0,0,0,39,40.63109357
310503,เมืองไผ่,Mueang Phai,หนองกี่,Nong Ki,บุรีรัมย์,Buri Ram,14.774,102.645,Buri Ram_55,0,0,0.015031097,0,0,0.075155483,0,0,0.030062193,0,0,0,0,0.676399347,0.015031097,0,0,0,0,0,0,0,0,54,66.52874546
310504,ดอนอะราง,Don Arang,หนองกี่,Nong Ki,บุรีรัมย์,Buri Ram,14.642,102.571,Buri Ram_56,0,0,0,0,0,0.063614424,0,0,0.02544577,0,0,0,0,1.437685982,0,0,0,0,0,0,0,0,0,120,78.59852668
310505,โคกสว่าง,Khok Sawang,หนองกี่,Nong Ki,บุรีรัมย์,Buri Ram,14.782,102.489,Buri Ram_57,0,0,0,0,0,0.015778814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63.37612048
310506,ทุ่งกระตาดพัฒนา,Thung Kratat Phatthana,หนองกี่,Nong Ki,บุรีรัมย์,Buri Ram,14.674,102.497,Buri Ram_58,0.681279807,0.027251192,0,0.081753577,0.027251192,0.054502385,0.027251192,0.027251192,0.054502385,0,0.027251192,0,0,3.678910956,0,0,0,0,0.027251192,0,0,0,0,173,36.69564217
310507,ทุ่งกระเต็น,Thung Kraten,หนองกี่,Nong Ki,บุรีรัมย์,Buri Ram,14.693,102.564,Buri Ram_59,0.203111933,0,0,0,0,0.101555966,0,0,0.067703978,0,0,0,0,5.720986102,0,0,0,0.033851989,0,0.033851989,0,0,0,182,29.54036192
310508,ท่าโพธิ์ชัย,Tha Pho Chai,หนองกี่,Nong Ki,บุรีรัมย์,Buri Ram,14.736,102.635,Buri Ram_60,0,0,0.026580732,0,0,0.026580732,0,0,0.026580732,0,0,0,0,0.478453175,0,0,0,0,0,0,0,0,0,21,37.6212364
310509,โคกสูง,Khok Sung,หนองกี่,Nong Ki,บุรีรัมย์,Buri Ram,14.806,102.562,Buri Ram_61,0,0,0,0,0,0.060894386,0,0,0.020298129,0,0,0,0,0.405962575,0,0,0,0,0,0,0,0,0,24,49.2656251
310510,บุกระสัง,Bu Krasang,หนองกี่,Nong Ki,บุรีรัมย์,Buri Ram,14.724,102.501,Buri Ram_62,0,0,0,0.046780112,0,0.070170168,0,0,0.023390056,0,0.023390056,0,0,5.964464291,0,0,0,0,0,0,0,0,0,262,42.75321095
310601,ละหานทราย,Lahan Sai,ละหานทราย,Lahan Sai,บุรีรัมย์,Buri Ram,14.418,102.854,Buri Ram_63,0.131928127,0.018846875,0,0.094234377,0.018846875,0.056540626,0,0,0.056540626,0,0,0,0,3.015500055,0.037693751,0,0,0,0.056540626,0.056540626,0.018846875,0,0.018846875,190,53.05919319
310603,ตาจง,Ta Chong,ละหานทราย,Lahan Sai,บุรีรัมย์,Buri Ram,14.439,102.92,Buri Ram_64,0.008118311,0.008118311,0,0.008118311,0,0.08930142,0,0,0.048709865,0,0,0,0,0.292259191,0.008118311,0,0,0,0,0,0,0,0,57,123.178333
310604,สำโรงใหม่,Samrong Mai,ละหานทราย,Lahan Sai,บุรีรัมย์,Buri Ram,14.284,102.85,Buri Ram_65,0,0,0,0,0,0.005070278,0,0,0,0,0,0,0,1.434888595,0,0,0,0,0,0.005070278,0,0,0,285,197.2278552
310607,หนองแวง,Nong Waeng,ละหานทราย,Lahan Sai,บุรีรัมย์,Buri Ram,14.268,102.935,Buri Ram_66,0,0,0,0.008986786,0,0.031453752,0,0,0.022466966,0,0,0,0,1.446872604,0,0,0,0,0,0,0,0,0,336,222.5489646
310610,หนองตระครอง,Nong Takhrong,ละหานทราย,Lahan Sai,บุรีรัมย์,Buri Ram,14.393,102.787,Buri Ram_67,0,0,0,0,0,0.023371944,0,0,0.023371944,0,0,0,0,0.233719445,0,0,0,0,0,0,0,0,0,12,42.78634159
310611,โคกว่าน,Khok Wan,ละหานทราย,Lahan Sai,บุรีรัมย์,Buri Ram,14.449,102.784,Buri Ram_68,0,0,0,0,0,0.019191896,0,0,0,0,0,0,0,0.153535166,0,0,0,0,0,0,0,0,0,9,52.10532686
310701,ประโคนชัย,Prakhon Chai,ประโคนชัย,Prakhon Chai,บุรีรัมย์,Buri Ram,14.613,103.081,Buri Ram_69,5.510762563,0.051342508,0,0.119799186,0,0.017114169,0,0.017114169,0,0,0.017114169,0,1.899672809,22.93298706,0.154027525,0.342283389,0,0.530539253,0.051342508,0.017114169,0,0,0,1850,58.43111481
310702,แสลงโทน,Salaeng Thon,ประโคนชัย,Prakhon Chai,บุรีรัมย์,Buri Ram,14.787,103.055,Buri Ram_70,0.147304649,0,0.018413081,0,0,0.018413081,0,0,0,0,0,0,0,3.443246163,0,0,0,0,0,0,0,0,0,197,54.30921611
310703,บ้านไทร,Ban Sai,ประโคนชัย,Prakhon Chai,บุรีรัมย์,Buri Ram,14.705,103.065,Buri Ram_71,0.516303066,0,0,0,0,0.044254548,0,0,0,0,0,0,0,23.11562583,0,0,0,0.014751516,0,0,0,0,0,1606,67.78964202
310705,ละเวี้ย,Lawia,ประโคนชัย,Prakhon Chai,บุรีรัมย์,Buri Ram,14.599,103.191,Buri Ram_72,0.310032223,0,0,0,0,0.023848633,0,0,0,0,0,0,0.023848633,3.863478474,0,0,0,0.023848633,0,0,0,0,0,178,41.9311253
310706,จรเข้มาก,Chorakhe Mak,ประโคนชัย,Prakhon Chai,บุรีรัมย์,Buri Ram,14.5,102.989,Buri Ram_73,0.327763661,0,0,0.013656819,0,0.068284096,0,0.013656819,0.027313638,0,0,0.136568192,0.300450023,3.400547983,0,0,0,0,0,0.122911373,0,0,0.013656819,324,73.22349258
310707,ปังกู,Pang Ku,ประโคนชัย,Prakhon Chai,บุรีรัมย์,Buri Ram,14.537,103.067,Buri Ram_74,0.051199767,0,0,0.012799942,0,0,0,0,0,0,0,0,0.115199475,2.316789442,0,0,0,0,0,0,0,0,0,195,78.12535604
310708,โคกย่าง,Khok Yang,ประโคนชัย,Prakhon Chai,บุรีรัมย์,Buri Ram,14.562,103.005,Buri Ram_75,0,0,0,0,0,0.06144493,0,0,0,0,0,0,0,0.614449301,0,0,0,0,0,0,0,0,0,22,32.5494715
310710,โคกม้า,Khok Ma,ประโคนชัย,Prakhon Chai,บุรีรัมย์,Buri Ram,14.641,103.035,Buri Ram_76,0.178698612,0.022337326,0,0.022337326,0,0,0,0,0,0,0,0,0.446746529,4.757850531,0,0,0,0,0,0,0,0,0.022337326,244,44.76811505
310713,ไพศาล,Phaisan,ประโคนชัย,Prakhon Chai,บุรีรัมย์,Buri Ram,14.662,103.208,Buri Ram_77,0.634377603,0,0,0.017145341,0,0.034290681,0,0,0.085726703,0,0,0,0.017145341,46.27527431,0,0,0,0,0,0,0,0,0,2745,58.32488386
310714,ตะโกตาพิ,Tako Taphi,ประโคนชัย,Prakhon Chai,บุรีรัมย์,Buri Ram,14.638,102.981,Buri Ram_78,0,0,0,0,0,0.035648605,0,0,0,0,0,0,0,0.516904775,0,0,0,0,0,0,0,0,0,31,56.10317689
310715,เขาคอก,Khao Khok,ประโคนชัย,Prakhon Chai,บุรีรัมย์,Buri Ram,14.44,103.004,Buri Ram_79,0.428468597,0,0,0,0,0.025967794,0,0.012983897,0.025967794,0,0,0.025967794,0,2.869441207,0,0,0,0,0.012983897,0,0,0,0,262,77.01847993
310716,หนองบอน,Nong Bon,ประโคนชัย,Prakhon Chai,บุรีรัมย์,Buri Ram,14.542,103.143,Buri Ram_80,0.426731656,0,0,0,0,0,0,0,0,0,0,0,0,3.5808352,0,0,0,0,0,0,0,0,0,216,53.89804032
310718,โคกมะขาม,Khok Makham,ประโคนชัย,Prakhon Chai,บุรีรัมย์,Buri Ram,14.602,103.129,Buri Ram_81,0,0,0,0.033601567,0,0,0,0,0,0.033601567,0,0,0,12.70139251,0,0,0,0,0,0,0,0,0,380,29.76051639
310719,โคกตูม,Khok Tum,ประโคนชัย,Prakhon Chai,บุรีรัมย์,Buri Ram,14.702,102.989,Buri Ram_82,0,0,0,0,0,0.022602704,0,0.022602704,0.022602704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44.24249337
310720,ประทัดบุ,Prathat Bu,ประโคนชัย,Prakhon Chai,บุรีรัมย์,Buri Ram,14.569,102.962,Buri Ram_83,0,0,0,0,0,0.072672914,0,0,0,0,0,0,0,3.960673791,0,0,0,0,0,0,0,0,0,111,27.52056992
310721,สี่เหลี่ยม,Si Liam,ประโคนชัย,Prakhon Chai,บุรีรัมย์,Buri Ram,14.75,103.003,Buri Ram_84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244025255,0,0,0,0,0.030503157,0,0,0,0,9,32.78349201
310801,บ้านกรวด,Ban Kruat,บ้านกรวด,Ban Kruat,บุรีรัมย์,Buri Ram,14.429,103.077,Buri Ram_85,0.024392713,0,0,0,0,0.024392713,0,0,0.024392713,0,0,0.024392713,0,2.195344167,0,0,0,0,0,0,0,0,0,94,40.99584993
310802,โนนเจริญ,Non Charoen,บ้านกรวด,Ban Kruat,บุรีรัมย์,Buri Ram,14.464,103.189,Buri Ram_86,0.105629676,0,0,0,0,0,0,0,0,0,0,0,0.084503741,1.035170828,0,0,0,0,0,0.084503741,0,0,0,62,47.33518244
310803,หนองไม้งาม,Nong Mai Ngam,บ้านกรวด,Ban Kruat,บุรีรัมย์,Buri Ram,14.344,102.997,Buri Ram_87,0,0,0,0.03045902,0,0.010153007,0,0,0,0,0,0,0,0.365508239,0,0,0,0,0,0,0,0,0,40,98.4929918
310804,ปราสาท,Prasat,บ้านกรวด,Ban Kruat,บุรีรัมย์,Buri Ram,14.362,103.109,Buri Ram_88,0.216974003,0,0,0.048216445,0,0.024108223,0,0.012054111,0,0,0,0.012054111,0.180811669,1.458547465,0,0,0,0,0.012054111,0.060270556,0.012054111,0.012054111,0,170,82.95924743
310805,สายตะกู,Sai Taku,บ้านกรวด,Ban Kruat,บุรีรัมย์,Buri Ram,14.397,103.211,Buri Ram_89,0,0,0,0.017166891,0,0,0,0,0,0,0,0,0,0.223169579,0,0,0,0,0,0,0,0,0,14,58.25166694
310806,หินลาด,Hin Lat,บ้านกรวด,Ban Kruat,บุรีรัมย์,Buri Ram,14.473,103.143,Buri Ram_90,0,0,0,0,0,0.05311481,0,0,0,0,0,0.05311481,0.21245924,1.407542464,0,0,0,0,0,0,0,0,0,65,37.65428139
310807,บึงเจริญ,Bueng Charoen,บ้านกรวด,Ban Kruat,บุรีรัมย์,Buri Ram,14.337,103.037,Buri Ram_91,0,0,0,0.022527713,0,0.011263856,0,0.011263856,0,0,0,0,0,0.259068697,0,0,0,0,0,0,0,0.011263856,0,28,88.77954104
310808,จันทบเพชร,Chanthabophet,บ้านกรวด,Ban Kruat,บุรีรัมย์,Buri Ram,14.384,103.164,Buri Ram_92,0.206876407,0,0,0,0,0.01591357,0,0,0,0,0,0.01591357,0,0.556974941,0,0,0,0,0,0,0,0,0,50,62.83945182
310809,เขาดินเหนือ,Khao Din Nuea,บ้านกรวด,Ban Kruat,บุรีรัมย์,Buri Ram,14.524,103.199,Buri Ram_93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741054908,0,0,0,0,0,0,0,0,0,31,41.83225787
310901,พุทไธสง,Phutthaisong,พุทไธสง,Phutthaisong,บุรีรัมย์,Buri Ram,15.582,103.014,Buri Ram_94,0.2618203,0,0,0.020140023,0,0.201400231,0,0,0.120840139,0.020140023,0,0,0.58406067,7.673348807,0,0,0,0,0,0.060420069,0,0.020140023,0,445,49.65237598
310902,มะเฟือง,Mafueang,พุทไธสง,Phutthaisong,บุรีรัมย์,Buri Ram,15.497,103.032,Buri Ram_95,0.246747462,0,0,0,0.020562289,0.041124577,0,0,0.020562289,0,0,0,0,2.159040294,0,0,0,0,0,0.020562289,0,0,0,122,48.63271903
310903,บ้านจาน,Ban Chan,พุทไธสง,Phutthaisong,บุรีรัมย์,Buri Ram,15.507,102.983,Buri Ram_96,0.150893536,0,0,0,0,0.037723384,0,0,0.037723384,0,0.018861692,0,0,0.622435834,0,0,0,0.075446768,0,0.018861692,0,0,0.018861692,52,53.01751309
310906,บ้านเป้า,Ban Pao,พุทไธสง,Phutthaisong,บุรีรัมย์,Buri Ram,15.627,102.892,Buri Ram_97,0,0,0,0,0,0,0,0,0,0,0,0,0.112126955,0.47653956,0,0,0,0,0,0,0,0,0,21,35.67384835
310907,บ้านแวง,Ban Waeng,พุทไธสง,Phutthaisong,บุรีรัมย์,Buri Ram,15.58,102.959,Buri Ram_98,0.114734513,0,0.028683628,0.057367257,0,0.057367257,0,0,0.028683628,0,0,0,0,1.721017702,0,0,0,0,0,0.057367257,0,0,0,72,34.86309288
310909,บ้านยาง,Ban Yang,พุทไธสง,Phutthaisong,บุรีรัมย์,Buri Ram,15.463,103.097,Buri Ram_99,0,0,0,0,0,0.05021256,0,0,0.01673752,0,0,0,0,0.334750401,0,0,0,0,0,0,0,0,0,24,59.74600761
310910,หายโศก,Hai Sok,พุทไธสง,Phutthaisong,บุรีรัมย์,Buri Ram,15.526,102.937,Buri Ram_100,0,0,0,0,0,0.026391291,0,0,0.026391291,0,0,0,0,0.211130325,0,0,0,0,0,0.026391291,0,0,0,11,37.89128828
311001,ลำปลายมาศ,Lam Plai Mat,ลำปลายมาศ,Lam Plai Mat,บุรีรัมย์,Buri Ram,15.019,102.834,Buri Ram_101,1.427744762,0.095182984,0,0,0.095182984,0,0,0,0,0,0.095182984,0,0.380731937,11.61232407,0,0.475914921,0,0.475914921,0,0,0,0,0,154,10.50607951
311002,หนองคู,Nong Khu,ลำปลายมาศ,Lam Plai Mat,บุรีรัมย์,Buri Ram,14.999,102.803,Buri Ram_102,0.038055983,0,0,0,0,0.038055983,0,0,0,0,0,0,0,5.594229464,0,0,0,0,0,0,0,0,0,298,52.55415458
311003,แสลงพัน,Salaeng Phan,ลำปลายมาศ,Lam Plai Mat,บุรีรัมย์,Buri Ram,14.99,102.957,Buri Ram_103,0.078570267,0,0,0,0,0,0,0,0,0,0,0,0,0.314281069,0,0.117855401,0,0,0,0,0,0,0,26,50.90984342
311004,ทะเมนชัย,Thamenchai,ลำปลายมาศ,Lam Plai Mat,บุรีรัมย์,Buri Ram,15.051,102.945,Buri Ram_104,0.157129228,0,0,0,0,0,0,0,0,0,0,0,0,1.080263446,0,0.078564614,0,0,0,0,0,0,0,67,50.91350654
311005,ตลาดโพธิ์,Talat Pho,ลำปลายมาศ,Lam Plai Mat,บุรีรัมย์,Buri Ram,15.083,102.893,Buri Ram_105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516605378,0,0,0,0,0,0,0,0,0,20,38.71426983
311006,หนองกระทิง,Nong Kathing,ลำปลายมาศ,Lam Plai Mat,บุรีรัมย์,Buri Ram,14.974,102.76,Buri Ram_106,0.153298141,0,0,0.017033127,0.017033127,0.05109938,0,0,0.017033127,0,0,0.017033127,0,2.163207097,0,0,0,0,0,0,0,0,0,143,58.70912691
311007,โคกกลาง,Khok Klang,ลำปลายมาศ,Lam Plai Mat,บุรีรัมย์,Buri Ram,14.949,102.862,Buri Ram_107,0,0,0,0,0,0.023305035,0,0,0.023305035,0,0,0.011652517,0,0.838981256,0,0,0,0,0,0,0,0,0,77,85.81836545
311008,โคกสะอาด,Khok Sa-At,ลำปลายมาศ,Lam Plai Mat,บุรีรัมย์,Buri Ram,15.154,102.902,Buri Ram_108,0,0.017868585,0,0,0,0.089342924,0,0,0,0,0,0,0,0.071474339,0,0,0,0,0,0,0,0,0,10,55.96414122
311009,เมืองแฝก,Mueang Faek,ลำปลายมาศ,Lam Plai Mat,บุรีรัมย์,Buri Ram,15.154,102.973,Buri Ram_109,0,0,0,0,0,0.028713563,0,0,0.014356781,0,0,0,0,0.473773789,0,0,0,0,0,0,0,0,0,36,69.65349447
311010,บ้านยาง,Ban Yang,ลำปลายมาศ,Lam Plai Mat,บุรีรัมย์,Buri Ram,14.873,102.886,Buri Ram_110,0,0,0,0,0,0.036725092,0,0,0.036725092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,54.4586798
311011,ผไทรินทร์,Phathai Rin,ลำปลายมาศ,Lam Plai Mat,บุรีรัมย์,Buri Ram,14.917,102.777,Buri Ram_111,0.240591824,0,0.015036989,0.015036989,0,0.075184945,0.015036989,0,0.030073978,0,0,0,0,5.217835186,0,0,0,0,0,0,0,0,0,373,66.50267546
311012,โคกล่าม,Khok Lam,ลำปลายมาศ,Lam Plai Mat,บุรีรัมย์,Buri Ram,15.114,102.839,Buri Ram_112,0.324038612,0,0.018002145,0,0,0.07200858,0,0,0.018002145,0,0,0,0,1.98023596,0,0,0,0,0,0,0,0,0,134,55.54893568
311013,หินโคน,Hin Khon,ลำปลายมาศ,Lam Plai Mat,บุรีรัมย์,Buri Ram,15.057,102.82,Buri Ram_113,0,0,0,0,0,0,0,0,0,0,0,0,0,3.327939063,0,0,0,0,0,0,0,0,0,143,42.96953679
311014,หนองบัวโคก,Nong Bua Khok,ลำปลายมาศ,Lam Plai Mat,บุรีรัมย์,Buri Ram,15.006,102.889,Buri Ram_114,0,0,0,0,0,0.035606394,0,0,0.017803197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,56.1696875
311015,บุโพธิ์,Bu Pho,ลำปลายมาศ,Lam Plai Mat,บุรีรัมย์,Buri Ram,15.109,102.938,Buri Ram_115,0,0,0,0,0,0.036284496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.55998017
311016,หนองโดน,Nong Don,ลำปลายมาศ,Lam Plai Mat,บุรีรัมย์,Buri Ram,14.882,102.824,Buri Ram_116,0,0,0,0,0,0.032119195,0,0,0.032119195,0,0,0,0.128476781,0.642383905,0,0,0,0,0,0,0,0,0,26,31.13403036
311101,สตึก,Satuek,สตึก,Satuek,บุรีรัมย์,Buri Ram,15.263,103.301,Buri Ram_117,2.580902482,0.018977224,0,0,0,0.018977224,0,0.018977224,0,0.018977224,0,0,2.675788603,4.345784327,0,0,0,0.094886121,0.018977224,0.075908897,0,0,0,520,52.69474571
